"","Cluster","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"72","Upregulated","BP","GO:0003176","aortic valve development","6/970","23/23328",0.000279463674180953,0.019504235593879,0.0166901916524736,"Bmp4/Gata4/Rb1/Tnfrsf1b/Tgfb1/Tnfrsf1a",6
"73","Upregulated","BP","GO:0033157","regulation of intracellular protein transport","22/970","232/23328",0.000290002965792948,0.0199625329193091,0.0170823664782147,"Rapgef3/Fyn/Ei24/Bmp4/Stom/Derl3/Bbc3/Zc3h12a/Slc35d3/Grasp/Atp13a2/Mdm2/C2cd5/Camk1/Lcp1/Cdh1/Sirt4/Tgfb1/Tnfrsf1a/Snx3/Prkcd/Prkaca",22
"74","Upregulated","BP","GO:0060402","calcium ion transport into cytosol","17/970","157/23328",0.000299491671288121,0.0203371033543623,0.0174028944126881,"Fyn/Plcg1/Ddit3/Bmp4/Glp1r/Itpr1/Bbc3/Tmem38b/Prkce/Tmem38a/Jph2/Adrb2/Ubash3b/Slc8b1/Tgfb1/Hap1/Ryr1",17
"75","Upregulated","BP","GO:0090132","epithelium migration","26/970","297/23328",0.000305909816274213,0.0204959576903723,0.0175388294663882,"Hdac7/Plcg1/Vash1/Bmp4/Rgcc/Ctsh/Adam8/Pkn1/Vegfa/Zc3h12a/Acvrl1/Adamts9/Prkce/Calr/Plxnd1/Adgrb1/Anxa3/Plk2/Hbegf/Gipc1/Rras/Nr4a1/Itgb1/Tgfb1/Sash1/Ptp4a3",26
"76","Upregulated","BP","GO:0001704","formation of primary germ layer","13/970","102/23328",0.000311958229630108,0.020626185577517,0.0176502682553877,"Wnt3a/Bmp4/Mesp2/Bmp7/Gata4/Gata6/Exoc4/Dusp2/Fn1/Hsbp1/Twsg1/Smad1/Prkaca",13
"77","Upregulated","BP","GO:0051961","negative regulation of nervous system development","30/970","365/23328",0.000326655567846299,0.0208157171107151,0.017812454443,"Fas/Wnt3a/Bmp4/Lrp1/Nkx6-2/Bmp7/Foxo3/Lhx2/Tert/Rap1gap2/Mdm2/Sema6c/Calr/Draxin/Atp1b2/Lrig2/Fig4/Plk2/Nr1d1/Trp73/Nfatc4/Sema4g/Meis1/Itgb1/Tgfb1/Hes1/Eif2ak3/Dguok/Hdac2/Prkaca",30
"78","Upregulated","BP","GO:0036293","response to decreased oxygen levels","22/970","234/23328",0.000326907956268556,0.0208157171107151,0.017812454443,"Mmp2/Egr1/Rgcc/Ddah1/Adam8/Itpr1/Tert/Gata6/Vegfa/Acaa2/Slc2a4/Prkce/Cbs/Atp1b1/Adrb2/Birc2/Epas1/Slc2a8/Vldlr/Raf1/Plekhn1/Ryr1",22
"79","Upregulated","BP","GO:2000045","regulation of G1/S transition of mitotic cell cycle","14/970","116/23328",0.000330304145474089,0.0208157171107151,0.017812454443,"Rbl2/Rgcc/Rb1/Tert/Mdm2/Cdkn1a/Pidd1/Rbm38/Gpnmb/Bid/Brd7/Dgkz/Appl1/Rfwd3",14
"80","Upregulated","BP","GO:0045766","positive regulation of angiogenesis","19/970","188/23328",0.000331394501265117,0.0208157171107151,0.017812454443,"Rapgef3/Hdac7/Plcg1/Btg1/Ddah1/Ctsh/Gata4/Tert/Gata6/Vegfa/Zc3h12a/Acvrl1/Anxa3/Plk2/Rras/Itgb1/Tnfrsf1a/Sash1/Smad1",19
"81","Upregulated","BP","GO:0090130","tissue migration","26/970","299/23328",0.000339341494395625,0.0210517408560249,0.0180144250111258,"Hdac7/Plcg1/Vash1/Bmp4/Rgcc/Ctsh/Adam8/Pkn1/Vegfa/Zc3h12a/Acvrl1/Adamts9/Prkce/Calr/Plxnd1/Adgrb1/Anxa3/Plk2/Hbegf/Gipc1/Rras/Nr4a1/Itgb1/Tgfb1/Sash1/Ptp4a3",26
"82","Upregulated","BP","GO:0042771","intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator","8/970","43/23328",0.000344580285085246,0.0211160479579678,0.0180694539739824,"Bbc3/Cdkn1a/Trp73/Zfp385a/Phlda3/Usp28/Hipk1/Shisa5",8
"83","Upregulated","BP","GO:0046834","lipid phosphorylation","9/970","54/23328",0.00035321347801038,0.0211952406251982,0.0181372208335029,"Pik3c2b/Tmem150a/Dgka/Dgke/Ttc7b/Dgkz/Dgkq/Socs3/Dgkh",9
"84","Upregulated","BP","GO:0009314","response to radiation","32/970","401/23328",0.000354308500003313,0.0211952406251982,0.0181372208335029,"Apobec1/Rgs14/Ei24/Fbxl3/Egr1/Bhlhe40/Primpol/Bbc3/Pde1b/Mdm2/Nek1/1700007K13Rik/Cdkn1a/Tmem161a/Per1/Ptprk/Polk/Rhno1/Aipl1/Nfatc4/Casp3/Rev1/Ddias/Itgb1/Rad51ap1/Mbd4/N4bp1/Usp28/Map4k3/Ddb2/Poli/Rfwd3",32
"85","Upregulated","BP","GO:0015672","monovalent inorganic cation transport","37/970","489/23328",0.000361514090858347,0.0213718624301552,0.0182883598904811,"Rapgef3/Cdkn1b/Slc12a4/Slc6a7/Slc4a11/Stom/Slc4a8/Kcnc1/Slc9a5/Scn4b/Kcnn1/Slc38a8/Akap7/Tmem38b/Scn3b/Slc4a7/Per1/Kcnf1/Commd3/Atp1b2/Tmem38a/Atp1b1/Cnksr3/Slc38a3/Hbp1/Slc38a7/Adrb2/Kcnj4/Slc8b1/Slc34a3/Itgb1/Tgfb1/Slc20a1/Slmap/Agrn/Slc12a8/Wnk1",37
"86","Upregulated","BP","GO:0033002","muscle cell proliferation","22/970","236/23328",0.00036786663195624,0.0214945328555826,0.018393331597812,"Cdkn1b/Mmp2/Egr1/Bmp4/Nppb/Ldlrap1/Hey2/Gata4/Tert/Gata6/Vegfa/Mdm2/Tnfaip3/Cdkn1a/Orc1/Trp73/Hbegf/Meis1/Map3k5/Pdcd4/Hdac2/Smad1",22
"87","Upregulated","BP","GO:1904019","epithelial cell apoptotic process","14/970","118/23328",0.000394349463769925,0.0226281239908444,0.0193633697832102,"Mst1/Fas/Plcg1/Bmp4/Rgcc/Tia1/Foxo3/Rb1/Tert/Tnfaip3/E2f2/Bid/Hipk1/Pdcd4",14
"88","Upregulated","BP","GO:0060538","skeletal muscle organ development","20/970","206/23328",0.000396273614168022,0.0226281239908444,0.0193633697832102,"Fos/Wnt3a/Mymx/Egr1/Cyp26b1/Egr2/Gata4/Rb1/Tbx1/Crhr2/Hoxd9/Vamp5/Btg2/Adrb2/Klf5/Nr4a1/Tgfb1/Ryr1/Sap30/Nr1d2",20
"89","Upregulated","BP","GO:1902895","positive regulation of pri-miRNA transcription by RNA polymerase II","8/970","44/23328",0.000405976362383903,0.0229216991121248,0.0196145882949526,"Fos/Egr1/Bmp4/Foxo3/Tert/Klf5/Tgfb1/Smad1",8
"90","Upregulated","BP","GO:0060401","cytosolic calcium ion transport","18/970","177/23328",0.000436163600458602,0.024352467692272,0.0208389275774666,"Fyn/Plcg1/Ddit3/Bmp4/Glp1r/Itpr1/Atp2a3/Bbc3/Tmem38b/Prkce/Tmem38a/Jph2/Adrb2/Ubash3b/Slc8b1/Tgfb1/Hap1/Ryr1",18
"91","Upregulated","BP","GO:0042594","response to starvation","18/970","178/23328",0.000466804307832349,0.0255825848746037,0.0218915651663275,"Pdk4/Fas/Ddit3/Prkag1/Foxo3/Zc3h12a/Pik3c2b/Wipi1/Cdkn1a/Bhlha15/Slc38a3/Nuak2/Asns/Lrp11/Map3k5/Sesn1/Eif2ak3/Wdr59",18
"92","Upregulated","BP","GO:0002028","regulation of sodium ion transport","12/970","93/23328",0.000468377673326078,0.0255825848746037,0.0218915651663275,"Stom/Scn4b/Scn3b/Per1/Atp1b2/Atp1b1/Cnksr3/Adrb2/Tgfb1/Slmap/Agrn/Wnk1",12
"93","Upregulated","BP","GO:0042149","cellular response to glucose starvation","8/970","45/23328",0.000475971373977837,0.0256370538828787,0.0219381754619659,"Prkag1/Foxo3/Zc3h12a/Bhlha15/Nuak2/Asns/Sesn1/Eif2ak3",8
"94","Upregulated","BP","GO:0019985","translesion synthesis","5/970","17/23328",0.000501064494929061,0.0256370538828787,0.0219381754619659,"Primpol/Polk/Rev1/Rev3l/Poli",5
"95","Upregulated","BP","GO:2000047","regulation of cell-cell adhesion mediated by cadherin","5/970","17/23328",0.000501064494929061,0.0256370538828787,0.0219381754619659,"Wnt3a/Rgcc/Mad2l2/Vegfa/Dennd6a",5
"96","Upregulated","BP","GO:0050866","negative regulation of cell activation","20/970","210/23328",0.000507716864025313,0.0256370538828787,0.0219381754619659,"Fas/Bmp4/Cd37/Pkn1/Sdc4/Zc3h12a/Lag3/Tnfaip3/Cyld/Jak3/Nr1d1/Loxl3/Inpp5d/Casp3/Adrb2/Gpnmb/Ubash3b/Tgfb1/Prkcd/Twsg1",20
"97","Upregulated","BP","GO:0022407","regulation of cell-cell adhesion","33/970","427/23328",0.000509493854465563,0.0256370538828787,0.0219381754619659,"Carmil2/Wnt3a/Bmp4/Rgcc/Tbx18/Il27ra/Zap70/Adam8/Bmp7/Mad2l2/Ephb3/Vegfa/Sdc4/Zc3h12a/Lag3/Tnfaip3/Ccdc88b/Cyld/Jak3/Nfat5/Dennd6a/Loxl3/Casp3/Cdh1/Adrb2/Gpnmb/Ubash3b/Tgfb1/Malt1/Hes1/Prkcd/Twsg1/Wnk1",33
"98","Upregulated","BP","GO:0072329","monocarboxylic acid catabolic process","14/970","121/23328",0.000510156412679149,0.0256370538828787,0.0219381754619659,"Aig1/Ldhd/Cyp26b1/Gcdh/Fah/Lpin1/Acox2/Acaa2/Pex7/Acox3/Cpt1a/Slc25a17/Echdc1/Echs1",14
"99","Upregulated","BP","GO:0006977","DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest","4/970","10/23328",0.000510190127022462,0.0256370538828787,0.0219381754619659,"Mdm2/Cdkn1a/Pidd1/Rbm38",4
"100","Upregulated","BP","GO:0097384","cellular lipid biosynthetic process","4/970","10/23328",0.000510190127022462,0.0256370538828787,0.0219381754619659,"Lpcat2/Pex7/Fdft1/Gnpat",4
"101","Upregulated","BP","GO:0006913","nucleocytoplasmic transport","26/970","308/23328",0.000532970210608668,0.0261216107227418,0.0223528211159781,"Rapgef3/Rgs14/Ei24/Bmp4/Egr2/Prkag1/Nfkbia/Tnpo2/Zc3h12a/Ddx19b/Mdm2/Calr/Cdkn1a/Camk1/Pabpn1/Styx/Mbtps1/Cdh1/Cchcr1/Tmco6/Tgfb1/Tnfrsf1a/Malt1/Prkcd/Prkaca/Appl1",26
"102","Upregulated","BP","GO:0051169","nuclear transport","26/970","308/23328",0.000532970210608668,0.0261216107227418,0.0223528211159781,"Rapgef3/Rgs14/Ei24/Bmp4/Egr2/Prkag1/Nfkbia/Tnpo2/Zc3h12a/Ddx19b/Mdm2/Calr/Cdkn1a/Camk1/Pabpn1/Styx/Mbtps1/Cdh1/Cchcr1/Tmco6/Tgfb1/Tnfrsf1a/Malt1/Prkcd/Prkaca/Appl1",26
"103","Upregulated","BP","GO:0051147","regulation of muscle cell differentiation","17/970","165/23328",0.000535428040685056,0.0261216107227418,0.0223528211159781,"Wnt3a/Gdf15/Bmp4/Cyp26b1/Tnpo2/Mdm2/Tbx1/Bhlha15/Adgrb1/Camk1/Rbm38/Klf5/Capn2/Tgfb1/Cth/Pdcd4/Hdac2",17
"104","Upregulated","BP","GO:0045165","cell fate commitment","25/970","292/23328",0.000549949768761894,0.0265720921925819,0.022738307746886,"Nkx6-3/Tead4/Wnt3a/Bmp4/Cyp26b1/Tbx18/Hey2/Zfp57/Nkx6-2/Dhh/Wnt6/Tbx4/Gata4/Gata6/Tbx1/Cyld/Mitf/Loxl3/Casp3/Chd5/Itgb1/Tgfb1/Epas1/Hes1/Smad1",25
"105","Upregulated","BP","GO:0007519","skeletal muscle tissue development","19/970","196/23328",0.000557964338854848,0.0265750709506372,0.0227408567338786,"Fos/Wnt3a/Egr1/Cyp26b1/Egr2/Gata4/Rb1/Tbx1/Crhr2/Hoxd9/Vamp5/Btg2/Adrb2/Klf5/Nr4a1/Tgfb1/Ryr1/Sap30/Nr1d2",19
"106","Upregulated","BP","GO:0014706","striated muscle tissue development","34/970","447/23328",0.000560588561346775,0.0265750709506372,0.0227408567338786,"Fos/Hdac7/Wnt3a/Egr1/Bmp4/Cyp26b1/Tbx18/Egr2/Hey2/Bmp7/Gata4/Rb1/Gata6/Vegfa/Adamts9/Tbx1/Crhr2/Hoxd9/Jph2/Vamp5/Trp73/Meis1/Btg2/Hspg2/Adrb2/Klf5/Nr4a1/Itgb1/Tgfb1/Hdac2/Ryr1/Smad1/Sap30/Nr1d2",34
"107","Upregulated","BP","GO:0046339","diacylglycerol metabolic process","6/970","26/23328",0.000572879303072575,0.026903911195698,0.023022252366468,"Dgka/Dgke/Dgkz/Pla2g15/Dgkq/Dgkh",6
"108","Upregulated","BP","GO:1904062","regulation of cation transmembrane transport","29/970","361/23328",0.000589776175220674,0.0274409748192952,0.0234818291986009,"Rapgef3/Fyn/Plcg1/Bmp4/Stom/Kcnc1/Scn4b/Akap7/Tmem38b/Scn3b/Cacng6/Cacna1a/Arc/Prkce/Atp1b2/Tmem38a/Ifngr1/Atp1b1/Jph2/Cnksr3/Slc31a2/Adrb2/Ubash3b/Itgb1/Tgfb1/Hap1/Slmap/Agrn/Wnk1",29
"109","Upregulated","BP","GO:0046474","glycerophospholipid biosynthetic process","14/970","123/23328",0.000602464817044029,0.0276086951904091,0.0236253511082107,"Lpcat2/Pik3c2b/Slc27a1/Abhd8/Pigyl/Etnk1/Dgka/Abhd4/Dgke/Capn2/Dgkz/Pigf/Dgkq/Dgkh",14
"110","Upregulated","BP","GO:0035886","vascular associated smooth muscle cell differentiation","7/970","36/23328",0.000609863714653812,0.0276086951904091,0.0236253511082107,"Hey2/Gata6/Vegfa/Klf5/Cth/Hes1/Pdcd4",7
"111","Upregulated","BP","GO:0035909","aorta morphogenesis","7/970","36/23328",0.000609863714653812,0.0276086951904091,0.0236253511082107,"Lrp1/Hey2/Acvrl1/Adamts9/Tbx1/Fkbp10/Hes1",7
"112","Upregulated","BP","GO:0003179","heart valve morphogenesis","8/970","47/23328",0.000645289516928203,0.0289516055586091,0.0247745082392078,"Bmp4/Hey2/Gata4/Rb1/Mdm4/Mdm2/Adamts9/Tgfb1",8
"113","Upregulated","BP","GO:0032411","positive regulation of transporter activity","14/970","124/23328",0.000653693544270245,0.0290691155748494,0.0248750640740005,"Rapgef3/Bmp4/Kcnc1/Akap7/Arc/Atp1b2/Ifngr1/Atp1b1/Jph2/Cnksr3/Adrb2/Hap1/Prkcd/Wnk1",14
"114","Upregulated","BP","GO:0022612","gland morphogenesis","16/970","154/23328",0.000703606526152622,0.0309788164721246,0.0265092359860967,"Mst1/Mmp2/Wnt3a/Bmp4/Itpr1/Etv4/Bmp7/Tet2/Tnfaip3/Polb/Plxnd1/Plxna1/Cdh1/Lama5/Tgfb1/Twsg1",16
"115","Upregulated","BP","GO:0045926","negative regulation of growth","23/970","264/23328",0.00070896793916305,0.0309788164721246,0.0265092359860967,"Cdkn1b/Ei24/Wnt3a/Gdf15/Bmp4/Nppb/Bbs2/Rb1/Bbc3/Acvrl1/Sema6c/Cdkn1a/Draxin/Caprin2/Trp73/Sema4g/Meis1/Adrb2/Tgfb1/Cth/Sesn1/Psrc1/Hdac2",23
"116","Upregulated","BP","GO:0007435","salivary gland morphogenesis","7/970","37/23328",0.000725473370519402,0.0311706655570854,0.0266734053523318,"Bmp7/Polb/Plxnd1/Plxna1/Cdh1/Lama5/Twsg1",7
"117","Upregulated","BP","GO:0060485","mesenchyme development","24/970","281/23328",0.000727245616866276,0.0311706655570854,0.0266734053523318,"Wnt3a/Bmp4/Rgcc/Hey2/Bmp7/Mad2l2/Gata4/Vegfa/Exoc4/Acvrl1/Mdm4/Mdm2/Sema6c/Tbx1/Nrp2/Sema4g/Loxl3/Fam83d/Lama5/Tgfb1/Hes1/Pdcd4/Hdac2/Il17rd",24
"118","Upregulated","BP","GO:0071453","cellular response to oxygen levels","15/970","140/23328",0.000741582899865492,0.0311706655570854,0.0266734053523318,"Fas/Egr1/Rgcc/Ddah1/Adam8/Tert/Gata6/Vegfa/Acaa2/Slc2a4/Prkce/Cbs/Adrb2/Epas1/Vldlr",15
"119","Upregulated","BP","GO:0044843","cell cycle G1/S phase transition","19/970","201/23328",0.00075916502711265,0.0311706655570854,0.0266734053523318,"Cdkn1b/Rbl2/Rgcc/Susd2/Rb1/Tert/Mdm2/Cdkn1a/Plk2/Pidd1/Rbm38/Gpnmb/Bid/Itgb1/Fam83d/Brd7/Dgkz/Appl1/Rfwd3",19
"120","Upregulated","BP","GO:0070588","calcium ion transmembrane transport","24/970","282/23328",0.000764414087017542,0.0311706655570854,0.0266734053523318,"Rapgef3/Fyn/Plcg1/Ddit3/Wnt3a/Bmp4/Glp1r/Itpr1/Atp2a3/Bbc3/Tmem38b/Cacng6/Cacna1a/Prkce/Bhlha15/Tmem38a/Atp1b1/Jph2/Adrb2/Ubash3b/Slc8b1/Tgfb1/Hap1/Ryr1",24
"121","Upregulated","BP","GO:0036294","cellular response to decreased oxygen levels","14/970","126/23328",0.000767280667806967,0.0311706655570854,0.0266734053523318,"Egr1/Rgcc/Ddah1/Adam8/Tert/Gata6/Vegfa/Acaa2/Slc2a4/Prkce/Cbs/Adrb2/Epas1/Vldlr",14
"122","Upregulated","BP","GO:0031668","cellular response to extracellular stimulus","20/970","217/23328",0.000768795806997845,0.0311706655570854,0.0266734053523318,"Fos/Pdk4/Fas/Prkag1/Foxo3/Zc3h12a/Pik3c2b/Wipi1/Cdkn1a/Bhlha15/Slc38a3/Nuak2/Asns/Gsdmd/Pdk2/Map3k5/Sesn1/Eif2ak3/Wdr59/Sipa1",20
"123","Upregulated","BP","GO:0042762","regulation of sulfur metabolic process","4/970","11/23328",0.000775389690474761,0.0311706655570854,0.0266734053523318,"Pdk4/Cacna1a/Pdk2/Eif2ak3",4
"124","Upregulated","BP","GO:0072431","signal transduction involved in mitotic G1 DNA damage checkpoint","4/970","11/23328",0.000775389690474761,0.0311706655570854,0.0266734053523318,"Mdm2/Cdkn1a/Pidd1/Rbm38",4
"125","Upregulated","BP","GO:1902400","intracellular signal transduction involved in G1 DNA damage checkpoint","4/970","11/23328",0.000775389690474761,0.0311706655570854,0.0266734053523318,"Mdm2/Cdkn1a/Pidd1/Rbm38",4
"126","Upregulated","BP","GO:0009611","response to wounding","36/970","492/23328",0.000794952366336634,0.0317034574669967,0.0271293267876788,"Mmp2/Matn4/Procr/Vash1/Carmil2/Wnt3a/Lrp1/Itga2b/Mirt1/Gata4/Vegfa/Sdc4/Acvrl1/Cd109/BC024139/F5/Tnfaip3/Prkce/Cdkn1a/Cldn19/Cadm4/Lrig2/Tnfrsf12a/Fkbp10/Hbegf/Lcp1/Casp3/Adrb2/Ubash3b/Slc11a1/Fn1/Itgb1/Elk3/Tgfb1/Fgfr1op2/Prkcd",36
"127","Upregulated","BP","GO:0009267","cellular response to starvation","16/970","156/23328",0.000809565503258546,0.0320320208966472,0.0274104855433996,"Pdk4/Fas/Prkag1/Foxo3/Zc3h12a/Pik3c2b/Wipi1/Cdkn1a/Bhlha15/Slc38a3/Nuak2/Asns/Map3k5/Sesn1/Eif2ak3/Wdr59",16
"128","Upregulated","BP","GO:0045860","positive regulation of protein kinase activity","33/970","440/23328",0.000852756497499919,0.0332209929863055,0.0284279143962416,"Cdkn1b/Wnt3a/Egr1/Gdf15/Bmp4/Rgcc/Adam8/Ppp1r9a/Vegfa/Map3k9/Sdc4/Itga1/Slc27a1/Cdkn1a/Gadd45b/C1qtnf9/Camk1/Trp73/Hbegf/Adrb2/Slc11a1/Map3k5/Tgfb1/Lpar2/Psrc1/Malt1/Prkcd/Vldlr/Raf1/Sash1/Agrn/Tab2/Bora",33
"129","Upregulated","BP","GO:0010721","negative regulation of cell development","30/970","387/23328",0.000853741389422022,0.0332209929863055,0.0284279143962416,"Fas/Wnt3a/Bmp4/Lrp1/Npr2/Nkx6-2/Bmp7/Foxo3/Lhx2/Tert/Vegfa/Rap1gap2/Mdm2/Sema6c/Calr/Draxin/Atp1b2/Lrig2/Plk2/Nr1d1/Trp73/Nfatc4/Sema4g/Ap1ar/Meis1/Itgb1/Tgfb1/Hes1/Dguok/Hdac2",30
"130","Upregulated","BP","GO:1901991","negative regulation of mitotic cell cycle phase transition","15/970","142/23328",0.000859448574770094,0.0332209929863055,0.0284279143962416,"Rbl2/Rgcc/Rb1/Nae1/Mdm2/Tpra1/Cdkn1a/Orc1/Pidd1/Rbm38/Gpnmb/Mbd4/Brd7/Dgkz/Rfwd3",15
"131","Upregulated","BP","GO:1900451","positive regulation of glutamate receptor signaling pathway","5/970","19/23328",0.000878556214353223,0.0337003433368317,0.0288381047459455,"Unc13a/Necab2/Arc/Ifngr1/Adrb2",5
"132","Upregulated","BP","GO:0003279","cardiac septum development","14/970","128/23328",0.000897105085108865,0.0341511594899398,0.0292238777724858,"Bmp4/Lrp1/Hey2/Bmp7/Gata4/Gata6/Mdm4/Mdm2/Tbx1/Dhrs3/Plxnd1/Nrp2/Cntrl/Hes1",14
"133","Upregulated","BP","GO:0034440","lipid oxidation","13/970","114/23328",0.000915631216863006,0.0344537795632691,0.0294828362431955,"Pdk4/Gcdh/Pla2g7/Acox2/Acaa2/Pex7/Acox3/C1qtnf9/Cpt1a/Sirt4/Slc25a17/Echdc1/Echs1",13
"134","Upregulated","BP","GO:0007389","pattern specification process","35/970","478/23328",0.00092214163526856,0.0344537795632691,0.0294828362431955,"Fgfr4/Ddit3/Wnt3a/Bmp4/Cyp26b1/Tbx18/Ahi1/Egr2/Hoxc13/Hey2/Bhlhe40/Nkx6-2/Mesp2/Dnaaf3/Wnt6/Bmp7/Gata4/Cobl/Lhx2/Acvrl1/Cdx1/Dnaic1/1700007K13Rik/Tbx1/Arc/Emx1/Hoxd9/Nrp2/Ttc25/Vax2/Meis1/Btg2/Hes1/Hipk1/Prkaca",35
"135","Upregulated","BP","GO:1901988","negative regulation of cell cycle phase transition","16/970","158/23328",0.000928806293643895,0.0344537795632691,0.0294828362431955,"Rbl2/Rgcc/Susd2/Rb1/Nae1/Mdm2/Tpra1/Cdkn1a/Orc1/Pidd1/Rbm38/Gpnmb/Mbd4/Brd7/Dgkz/Rfwd3",16
"136","Upregulated","BP","GO:0050768","negative regulation of neurogenesis","27/970","337/23328",0.000932480402110368,0.0344537795632691,0.0294828362431955,"Fas/Wnt3a/Bmp4/Lrp1/Nkx6-2/Bmp7/Foxo3/Lhx2/Tert/Rap1gap2/Mdm2/Sema6c/Calr/Draxin/Atp1b2/Lrig2/Plk2/Nr1d1/Trp73/Nfatc4/Sema4g/Meis1/Itgb1/Tgfb1/Hes1/Dguok/Hdac2",27
"137","Upregulated","BP","GO:0050678","regulation of epithelial cell proliferation","29/970","372/23328",0.000946398004326638,0.0347127735163603,0.0297044629095222,"Mst1/Cdkn1b/Plcg1/Vash1/Wnt3a/Bmp4/Rgcc/Tbx18/Nppb/Tgm1/Itpr1/Etv4/Rb1/Vegfa/Acvrl1/Cd109/Tbx1/Pold4/Tnfaip3/Wdr48/Ptprk/Nkx2-9/Nr1d1/Cdh1/Nr4a1/Cdh3/Tgfb1/Hes1/Rictor",29
"138","Upregulated","BP","GO:0043523","regulation of neuron apoptotic process","23/970","270/23328",0.000962040604381213,0.0350308263551855,0.0299766275278204,"Fas/Fyn/Ddit3/Egr1/Lrp1/Glp1r/Adam8/Foxo3/Tert/Vegfa/Bbc3/Itga1/Nae1/Cacna1a/Draxin/Trp73/Nfatc4/Btg2/Casp3/Aars/Tnfrsf1a/Agrn/Alkbh1",23
"139","Upregulated","BP","GO:0015698","inorganic anion transport","15/970","144/23328",0.000992801506176454,0.0358908458168107,0.0307125645795594,"Fgfr4/Slc12a4/Slc4a11/Slc4a8/Best2/Clcc1/Clcn6/Ano8/Slc11a1/Slc34a3/Clic1/Slc20a1/Slc25a30/Slc12a8/Ano3",15
"140","Upregulated","BP","GO:0018209","peptidyl-serine modification","28/970","357/23328",0.00104801573887568,0.0376162791989306,0.0321890548368958,"Rapgef3/Mst1/Wnt3a/Mad2l2/Mgat5b/Pkn1/Vegfa/Csnk1e/Mast4/Prkce/Sh2d3c/Caprin2/Cnksr3/Camk1/Plk2/Mast3/Pdk2/Tgfb1/Hipk1/Prkcd/Raf1/Eif2ak3/Rictor/Dgkq/Mapkapk3/Prkaca/Hpf1/Wnk1",28
"141","Upregulated","BP","GO:0043587","tongue morphogenesis","4/970","12/23328",0.00112493203013009,0.0398083341648148,0.0340648431659111,"Cyp26b1/Hoxc13/Tbx1/Hdac2",4
"142","Upregulated","BP","GO:0070278","extracellular matrix constituent secretion","4/970","12/23328",0.00112493203013009,0.0398083341648148,0.0340648431659111,"Rgcc/Tmem38b/Tnfrsf1b/Tnfrsf1a",4
"143","Upregulated","BP","GO:0051149","positive regulation of muscle cell differentiation","11/970","89/23328",0.00114535441331578,0.0402475938944881,0.0344407271136913,"Wnt3a/Gdf15/Bmp4/Cyp26b1/Mdm2/Tbx1/Adgrb1/Camk1/Capn2/Tgfb1/Cth",11
"144","Upregulated","BP","GO:0032414","positive regulation of ion transmembrane transporter activity","13/970","117/23328",0.00116718212010916,0.0407297927329761,0.034853354975482,"Rapgef3/Bmp4/Kcnc1/Akap7/Arc/Atp1b2/Ifngr1/Atp1b1/Jph2/Cnksr3/Adrb2/Hap1/Wnk1",13
"145","Upregulated","BP","GO:0032535","regulation of cellular component size","31/970","413/23328",0.00119007816019488,0.0412423638274432,0.0352919730264688,"Rapgef3/Slc12a4/Carmil2/Wnt3a/Lrp1/Ppp1r9a/Whamm/Vegfa/Capg/Rap1gap2/Atp13a2/Sema6c/Arpin/Inf2/Prkce/Nefm/Draxin/Plekhh2/C1qtnf9/Ssh3/Tnfrsf12a/Trp73/Sema4g/Ap1ar/Fn1/Eps8/Vill/Prkcd/Kank3/Rictor/Slc12a8",31
"146","Upregulated","BP","GO:0035904","aorta development","9/970","64/23328",0.00126339228563394,0.0428955826710171,0.0367066677582833,"Lrp1/Hey2/Acvrl1/Adamts9/Tbx1/Plxnd1/Fkbp10/Cntrl/Hes1",9
"147","Upregulated","BP","GO:0070059","intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress","9/970","64/23328",0.00126339228563394,0.0428955826710171,0.0367066677582833,"Ddit3/Herpud1/Itpr1/Atp2a3/Bbc3/Apaf1/Casp3/Map3k5/Eif2ak3",9
"148","Upregulated","BP","GO:1902305","regulation of sodium ion transmembrane transport","9/970","64/23328",0.00126339228563394,0.0428955826710171,0.0367066677582833,"Stom/Scn4b/Scn3b/Atp1b2/Atp1b1/Cnksr3/Slmap/Agrn/Wnk1",9
"149","Upregulated","BP","GO:0043268","positive regulation of potassium ion transport","8/970","52/23328",0.00128617891402874,0.0433761680737882,0.0371179149686147,"Rapgef3/Kcnc1/Akap7/Atp1b2/Atp1b1/Hbp1/Adrb2/Wnk1",8
"150","Upregulated","BP","GO:0060537","muscle tissue development","34/970","470/23328",0.00132811185172106,0.0444917470326554,0.038072539749337,"Fos/Hdac7/Wnt3a/Egr1/Bmp4/Cyp26b1/Tbx18/Egr2/Hey2/Bmp7/Gata4/Rb1/Gata6/Vegfa/Adamts9/Tbx1/Crhr2/Hoxd9/Jph2/Vamp5/Trp73/Meis1/Btg2/Hspg2/Adrb2/Klf5/Nr4a1/Itgb1/Tgfb1/Hdac2/Ryr1/Smad1/Sap30/Nr1d2",34
"151","Upregulated","BP","GO:1900744","regulation of p38MAPK cascade","7/970","41/23328",0.00137136662656524,0.0456113773025319,0.0390306313235597,"Vegfa/Zc3h12a/Per1/Gadd45b/Cyld/Map3k5/Sash1",7
