"","Cluster","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"111","Upregulated","BP","GO:0042987","amyloid precursor protein catabolic process","14/2120","51/23328",0.000128518046844572,0.00671883086341489,0.00564528774759657,"Unc13a/Hap1/Abca7/Csnk1e/Sorl1/Efna1/Cln3/Bin1/Rock2/Flot2/Casp3/Abcg1/Abca2/Clu",14
"112","Upregulated","BP","GO:0110053","regulation of actin filament organization","44/2120","273/23328",0.000134081407390747,0.00679464360364616,0.00570898703430876,"Rapgef3/Rgcc/Whamm/Sorbs3/Ssh3/Plekhh2/Carmil2/Sdc4/Vill/Arap1/Ppp1r9a/Arhgef10/Sema5a/Tsc1/Prkcd/Cit/Ap1ar/Capg/Fhod3/Arpin/Arpc2/Rictor/Bin1/Prkce/Cd47/Rock2/Fer/Wasl/Arhgef15/Bbs4/Kank3/Inpp5k/Fchsd2/Iqgap2/Asap3/Eps8/Capza2/Sptan1/Capza1/Dlg1/Myo1c/Actr3/Icam1/Capzb",44
"113","Upregulated","BP","GO:1904019","epithelial cell apoptotic process","24/2120","118/23328",0.000136023163922965,0.00679464360364616,0.00570898703430876,"Plcg1/Mst1/Fas/Rgcc/Tia1/Rb1/Tert/Gas6/Tnip2/Pdcd4/Sema5a/Nupr1/Sfrp4/Jak2/Jag2/Hipk1/Igf1r/Tmtc4/Mtch2/Ryr2/Krit1/Bid/Bcl2l1/Icam1",24
"114","Upregulated","BP","GO:0044843","cell cycle G1/S phase transition","35/2120","201/23328",0.000136907999267375,0.00679464360364616,0.00570898703430876,"Rbl2/Rgcc/Cdkn1b/Susd2/Gpnmb/Rb1/Mdm2/Tert/Nfatc1/Rbm38/Casp2/Appl2/Pkd1/Mtbp/Egfr/Iqgap3/Appl1/Kmt2e/Npat/Dgkz/Camk2a/Brd7/Plk2/Fam83d/Senp2/Prkdc/Pidd1/Rpl17/Plk5/Cdk18/Bid/Itgb1/Cdk2ap2/Cdkn1a/Rfwd3",35
"115","Upregulated","BP","GO:1904375","regulation of protein localization to cell periphery","27/2120","140/23328",0.000138188713772026,0.00679464360364616,0.00570898703430876,"Stx7/Wnt3a/Lrp1/Ldlrap1/Misp/Grasp/Tmem59/Kalrn/Gpc6/Egfr/Stac2/Appl1/Cln3/Iqsec2/Rap1a/Cnst/Lgals3/Camk2a/Rab11a/Epb41l2/Abca2/Itgb1/Dlg1/Bcl2l1/Actr3/Epb41/Acsl3",27
"116","Upregulated","BP","GO:0006089","lactate metabolic process","8/2120","19/23328",0.000138746919479559,0.00679464360364616,0.00570898703430876,"Ldhd/Haghl/Mrs2/Pnkd/Ldhb/Htt/Mtch2/Hagh",8
"117","Upregulated","BP","GO:0044783","G1 DNA damage checkpoint","8/2120","19/23328",0.000138746919479559,0.00679464360364616,0.00570898703430876,"Mdm2/Rbm38/Casp2/Dgkz/Prkdc/Pidd1/Cdkn1a/Rfwd3",8
"118","Upregulated","BP","GO:0016482","cytosolic transport","29/2120","155/23328",0.000139299865828809,0.00679464360364616,0.00570898703430876,"Becn1/Hook2/Wdr91/Tmem87b/Wipi1/Ap1g1/Sorl1/Ric1/Ap1ar/Cln3/Rab29/Dop1b/Snx32/Heatr5b/Rab6b/Slc30a6/Kif1b/Rab14/Tmem87a/Snx2/Gga1/Lamp1/Ap1s1/Dennd5a/Gbf1/Tbc1d17/Snx8/Vps50/Dctn1",29
"119","Upregulated","BP","GO:0099072","regulation of postsynaptic membrane neurotransmitter receptor levels","21/2120","97/23328",0.000139335272933637,0.00679464360364616,0.00570898703430876,"Dnm1/Cpt1c/Grasp/Vamp2/Hap1/Kalrn/Myo6/Gpc6/Ppp3r1/Arc/Adam22/Iqsec2/Rap1a/Camk2a/Flot2/Rab11a/Pacsin1/Dnm2/Eps8/Snap23/Dlg1",21
"120","Upregulated","BP","GO:0031346","positive regulation of cell projection organization","68/2120","478/23328",0.000141157824840839,0.00682615714626157,0.00573546530405935,"Unc13a/Bmp7/Fyn/Plek2/Wnt3a/Lrp1/Itpr1/Carmil2/Dzip1/Cobl/Hap1/Arap1/Serpine2/Ppp1r9a/Plxnb2/Parp6/Neu1/Ltk/Ss18l1/Sema5a/Vegfa/Ahi1/Kalrn/Tmem106b/Crocc/Ccp110/Caprin2/Nf1/Nedd4l/Tnfrsf12a/Dvl1/Scarb2/Fn1/Anln/Arpc2/Plxnd1/Palm/Atp1b2/Rap1a/Fig4/Rufy3/Htt/Acsl6/Igf1r/Amigo1/Camk1/Agrn/Wasl/Stk25/Rab11a/Bbs4/Mfn1/Cpeb3/Pacsin1/Dnm2/Ist1/P2rx7/Kidins220/Eps8/Bcas3/Plxna1/Plk5/Itgb1/Golga4/Ikbkb/Hdac4/Actr3/Tapt1",68
"121","Upregulated","BP","GO:0009267","cellular response to starvation","29/2120","156/23328",0.000156492504770553,0.00747807471426705,0.00628321867572761,"Fas/Pdk4/Prkag1/Becn1/Pik3c2b/Bhlha15/Gas6/Lamp2/Wipi1/Flcn/Slc38a3/Prkaa1/Nuak2/Atg14/Atg4b/Wrn/Xpr1/Usp33/Eif2ak3/Vps41/Fnip1/Asns/Prkaa2/Bmt2/Map3k5/Eif2ak4/Nprl2/Cdkn1a/Wdr59",29
"122","Upregulated","BP","GO:0032970","regulation of actin filament-based process","60/2120","410/23328",0.000157216114964773,0.00747807471426705,0.00628321867572761,"Rapgef3/Rgcc/Whamm/Sorbs3/Ssh3/Plekhh2/Lrp1/Carmil2/Sdc4/Vill/Arap1/Ppp1r9a/Arhgef10/Arhgap17/Sema5a/Tsc1/Prkcd/Cit/Ap1ar/Iqgap3/Capg/Fhod3/Arpin/Arpc2/Celsr1/Rictor/Bin1/Prkce/Cd47/Gata4/Pard3/Rock2/Fer/Wasl/Rhod/Arhgef15/Bbs4/Ryr2/Kank3/Inpp5k/Cd2ap/Fchsd2/Iqgap2/Asap3/Eps8/Bcas3/Rhobtb2/Hdac2/Capza2/Sptan1/Smad4/Capza1/Dlg1/Ect2/Myo1c/Actr3/Icam1/Bst2/Capzb/Atp1a1",60
"123","Upregulated","BP","GO:0010970","transport along microtubule","30/2120","164/23328",0.000163905260992167,0.00773286365477681,0.00649729712379734,"Ift46/Hap1/Wdr35/Bloc1s2/Ap3m2/Mapk8ip3/Ift57/Klc1/Pex14/Cep131/Spg11/Cln3/Kif23/Hspb11/Ift140/Arl8a/Htt/Copg2/Ift122/Flot2/Sun1/Kifc1/Tmem108/Nde1/Kif1b/Ift81/Lamp1/Tmem201/Klc2/Dctn1",30
"124","Upregulated","BP","GO:0006470","protein dephosphorylation","39/2120","235/23328",0.00016889084082228,0.00785310298332141,0.00659832446352517,"Ppm1j/Dusp12/Cd300a/Ptprv/Dusp26/Cdc25c/Ptprb/Eya1/Ppp1r2/Dusp2/Itga1/Tsc1/Ptpn21/Ptpdc1/Rprd1a/Prkcd/Ppp3r1/Ptpn14/Jak2/Cdca2/Htt/Rock2/Cdc25b/Mtm1/Ppm1b/Ubash3b/Ptprk/Dusp11/Pawr/Camta1/Ppp2r5c/Hsp90b1/Ptp4a3/Ilkap/Ptpn13/Pdp2/Ikbkb/Ppp4r2/Ppp2r5e",39
"125","Upregulated","BP","GO:0007039","protein catabolic process in the vacuole","7/2120","15/23328",0.000169160412358293,0.00785310298332141,0.00659832446352517,"Lrp1/Atp13a2/Lamp2/Cln3/Laptm4b/Tcirg1/Cd81",7
"126","Upregulated","BP","GO:0072431","signal transduction involved in mitotic G1 DNA damage checkpoint","6/2120","11/23328",0.000172825329670711,0.00789689281952074,0.00663511750546814,"Mdm2/Rbm38/Casp2/Prkdc/Pidd1/Cdkn1a",6
"127","Upregulated","BP","GO:1902400","intracellular signal transduction involved in G1 DNA damage checkpoint","6/2120","11/23328",0.000172825329670711,0.00789689281952074,0.00663511750546814,"Mdm2/Rbm38/Casp2/Prkdc/Pidd1/Cdkn1a",6
"128","Upregulated","BP","GO:0031669","cellular response to nutrient levels","33/2120","188/23328",0.00017936802972367,0.00813181778505046,0.00683250586907929,"Fas/Pdk4/Prkag1/Becn1/Pik3c2b/Bhlha15/Gas6/Lamp2/Wipi1/Cd68/Flcn/Tsc1/Pdk2/Slc38a3/Usf2/Prkaa1/Nuak2/Atg14/Atg4b/Wrn/Xpr1/Usp33/Eif2ak3/Vps41/Fnip1/Asns/Prkaa2/Bmt2/Map3k5/Eif2ak4/Nprl2/Cdkn1a/Wdr59",33
"129","Upregulated","BP","GO:1902003","regulation of amyloid-beta formation","11/2120","35/23328",0.000181169581096449,0.00814982231862552,0.00684763361598328,"Hap1/Abca7/Csnk1e/Sorl1/Efna1/Bin1/Rock2/Casp3/Abcg1/Abca2/Clu",11
"130","Upregulated","BP","GO:1901988","negative regulation of cell cycle phase transition","29/2120","158/23328",0.000196661938666082,0.0087786863852252,0.00737601700324934,"Rbl2/Rgcc/Susd2/Orc1/Gpnmb/Rb1/Mdm2/Tpra1/Rbm38/Casp2/Nae1/Pcid2/Dgkz/Brd7/Blm/Ttk/Bub1/Prkdc/Pidd1/Cep192/Plk5/Miip/Mbd4/Cdk2ap2/Lcmt1/Cdkn1a/Bub1b/Rfwd3/Dync1li1",29
"131","Upregulated","BP","GO:0050435","amyloid-beta metabolic process","14/2120","53/23328",0.000201035851796024,0.00890542784711701,0.00748250755740606,"Unc13a/Becn1/Hap1/Abca7/Csnk1e/Sorl1/Efna1/Bin1/Rock2/Casp3/Abcg1/Abca2/Apeh/Clu",14
"132","Upregulated","BP","GO:0010631","epithelial cell migration","46/2120","295/23328",0.000209919209405186,0.00908261577558453,0.00763138417923715,"Plcg1/Hdac7/Adam8/Rgcc/Anxa3/Ctsh/Rras/Adamts9/Pkn1/Itgb2/Adgra2/Adgrb1/Vash1/Sema5a/Vegfa/Adam9/Nf1/Acvrl1/Efna1/Card10/Anln/Sparc/Pdcd10/Plxnd1/Itgav/Prkce/Macf1/Dock1/Calr/Epb41l4b/Rock2/Hdac5/Rab11a/Plk2/Sash1/Pkn3/Krit1/Map2k5/Lgmn/Bcas3/Ptp4a3/Itgb1/Epb41l5/Gpi1/Nr4a1/Map2k3",46
"133","Upregulated","BP","GO:0000070","mitotic sister chromatid segregation","28/2120","151/23328",0.000210402358356532,0.00908261577558453,0.00763138417923715,"Becn1/Rb1/Akap8l/Cenpk/Pttg1/Pcid2/Spag5/Cit/Smc5/Nek6/Dis3l2/Psrc1/Pibf1/Kif23/Cdc16/Rab11a/Ttk/Bub1/Cep192/Kif18a/Lcmt1/Mau2/Bub1b/Ncaph/Ncapd2/Tnks/Racgap1/Dync1li1",28
"134","Upregulated","BP","GO:0007033","vacuole organization","31/2120","174/23328",0.000210943032397845,0.00908261577558453,0.00763138417923715,"Eno2/Becn1/Atg9b/Tmem39a/Pip4k2c/Pik3c2b/Tpcn2/Atp13a2/Hook2/Hexb/Wipi1/Hexa/Nupr1/Tmem106b/Fez2/Spg11/Cln3/Laptm4b/Fig4/Atg14/Atg4b/Mtm1/Hps4/Rab14/Pacs2/P2rx7/Idua/Nprl2/Tpp1/Gaa/Mbtps1",31
"135","Upregulated","BP","GO:0098813","nuclear chromosome segregation","42/2120","262/23328",0.00021188073617608,0.00908261577558453,0.00763138417923715,"Becn1/Hormad1/Rb1/Esco2/Akap8l/Mapk15/Cenpk/Msh4/Pttg1/Pcid2/Spag5/Cit/Smc5/Ndc1/Nek6/Dis3l2/Psrc1/Klhdc8b/Pibf1/Kif23/Dmc1/Cdc16/Spice1/Stag3/Sun1/Rab11a/Ttk/Fam83d/Bub1/Ddx11/Cep192/Kif18a/Ect2/Lcmt1/Actr3/Mau2/Bub1b/Ncaph/Ncapd2/Tnks/Racgap1/Dync1li1",42
"136","Upregulated","BP","GO:0009081","branched-chain amino acid metabolic process","8/2120","20/23328",0.000212861579438135,0.00908261577558453,0.00763138417923715,"Aldh6a1/Sdsl/Hibadh/Bckdhb/Auh/Acad8/Acat1/Hmgcl",8
"137","Upregulated","BP","GO:0045732","positive regulation of protein catabolic process","37/2120","222/23328",0.000224209357130931,0.00942977878434058,0.00792307705253464,"Hspa1a/Hspa1b/Adam8/Crebrf/Lrp1/Mdm2/Mapk15/Csnk1e/Nupr1/Adam9/Sorl1/Rchy1/Zer1/Ctsc/Nedd4l/Dvl1/Csnk1a1/Herpud1/Tnfrsf1b/Atg4b/Plk2/Itch/Gga1/Abca2/Sh3d19/Hace1/Fbxl5/Mapk9/Wwp1/Sgsm3/Pttg1ip/Uqcc2/Pacsin3/Cd81/Ddrgk1/Clu/Tmtc3",37
"138","Upregulated","BP","GO:0090316","positive regulation of intracellular protein transport","27/2120","144/23328",0.000224247711914355,0.00942977878434058,0.00792307705253464,"Rapgef3/Stom/Fyn/Mdm2/Gas6/Vamp2/Sorl1/Prkcd/Cep131/C2cd5/Pdcd10/Arpc2/Jak2/Prkaa1/Pdcd5/Rufy3/Rab29/Camk1/Zfand1/Bbc3/Ank3/Bcas3/Cd81/Ect2/Myo1c/Actr3/Prkaca",27
"139","Upregulated","BP","GO:0051098","regulation of binding","57/2120","390/23328",0.000234105775553895,0.00970998654364012,0.00815851286904978,"Rapgef3/Ddit3/Mad2l2/Wnt3a/Lrp1/Rb1/Styx/Tert/Ldlrap1/Dzip1/Mapre3/Ufl1/Hjurp/Ybx2/Atp2a3/Csnk1e/Ppp1r2/Cyld/Lhx2/Sorl1/Pkd1/Pex14/Caprin2/Dvl1/Flot1/Jak2/Tmc8/Plxnd1/Csnk1a1/Fbh1/Hipk1/Rap1gap/Camk1/Agrn/Ubash3b/Hdac5/Ckmt1/Blm/Eif3e/Usp33/Plk2/Senp2/Eif2ak3/Ddx11/Krit1/Mbd2/Hdac2/Ddrgk1/Smad4/Epb41l5/Hdac4/Cdkn1a/Actr3/Mau2/Epb41/Tnks/Amfr",57
"140","Upregulated","BP","GO:1901016","regulation of potassium ion transmembrane transporter activity","15/2120","60/23328",0.0002342578176994,0.00970998654364012,0.00815851286904978,"Rapgef3/Kcnc1/Vamp2/Kcnab1/Akap7/Nedd4l/Atp1b1/Atp1b2/Amigo1/Agrn/Klhl24/Dnm2/Ank3/Itgb1/Dlg1",15
"141","Upregulated","BP","GO:1902116","negative regulation of organelle assembly","11/2120","36/23328",0.000239611460697702,0.00986145607396286,0.00828578041024079,"Becn1/Tmem39a/Patl2/Nupr1/Tchp/Mdm1/Ccp110/Fez2/Mtm1/Dnm2/Smad4",11
"142","Upregulated","BP","GO:0090132","epithelium migration","46/2120","297/23328",0.000245516936112854,0.0100333435229781,0.0084302034697905,"Plcg1/Hdac7/Adam8/Rgcc/Anxa3/Ctsh/Rras/Adamts9/Pkn1/Itgb2/Adgra2/Adgrb1/Vash1/Sema5a/Vegfa/Adam9/Nf1/Acvrl1/Efna1/Card10/Anln/Sparc/Pdcd10/Plxnd1/Itgav/Prkce/Macf1/Dock1/Calr/Epb41l4b/Rock2/Hdac5/Rab11a/Plk2/Sash1/Pkn3/Krit1/Map2k5/Lgmn/Bcas3/Ptp4a3/Itgb1/Epb41l5/Gpi1/Nr4a1/Map2k3",46
"143","Upregulated","BP","GO:0051961","negative regulation of nervous system development","54/2120","365/23328",0.000247997365378231,0.0100638371418873,0.00845582478050768,"Fas/Sema3f/Bmp7/Slit1/Wnt3a/Lrp1/Mdm2/Fstl4/Tert/Trp73/Nr1d1/Rap1gap2/Sema4g/Lrig2/Sema5a/Dguok/Lhx2/Sorl1/Tsc1/Appl2/Dll1/Sema6c/Ctsc/Nf1/Cit/Efna1/Adcy6/Idh2/Atp1b2/Rap1gap/Fig4/Rufy3/Calr/Cntn2/Rab29/Cd38/Ift122/Sema5b/Arhgef15/Plk2/Eif2ak3/Sema4f/Lrp4/Dennd5a/Srgap2/Hdac2/Itgb1/Dleu2/Klk8/Eif2ak4/Ryk/Mib1/Actr3/Prkaca",54
"144","Upregulated","BP","GO:0007041","lysosomal transport","21/2120","101/23328",0.000252753525724259,0.0101856160401241,0.0085581456955758,"Hspa1a/Lrp1/Atp13a2/Hook2/Lamp2/Sptbn5/Ap1g1/Mgrn1/Sorl1/Tmem106b/Vps39/Scarb2/Cln3/Bin1/Atg14/Mtm1/Rab12/Vps41/Lamp1/Mvb12a/Tsg101",21
"145","Upregulated","BP","GO:0033157","regulation of intracellular protein transport","38/2120","232/23328",0.000266713204802308,0.0106740463963296,0.00896853404460465,"Rapgef3/Ei24/Stom/Fyn/Sirt4/Derl3/Mdm2/Gas6/Grasp/Vamp2/Atp13a2/Akap8l/Sorl1/Prkcd/Cep131/C2cd5/Nf1/Ptpn14/Pdcd10/Arpc2/Jak2/Prkaa1/Pdcd5/Rufy3/Rab29/Camk1/Zfand1/Bbc3/Inpp5k/Ank3/Bcas3/Ogt/Insig1/Cd81/Ect2/Myo1c/Actr3/Prkaca",38
"146","Upregulated","BP","GO:0007052","mitotic spindle organization","23/2120","116/23328",0.000275008518756009,0.0109306468105556,0.00918413452687696,"Hspa1a/Hspa1b/Efhc1/Misp/Kifc5b/Arhgef10/Bora/Pkd1/Psrc1/Aaas/Pibf1/Kif23/Spice1/Rae1/Kifc1/Ints13/Rab11a/Plk2/Tbce/Cep192/Dlgap5/Racgap1/Dctn1",23
"147","Upregulated","BP","GO:0009083","branched-chain amino acid catabolic process","7/2120","16/23328",0.000277155319696852,0.0109410361918424,0.00919286387995574,"Aldh6a1/Hibadh/Bckdhb/Auh/Acad8/Acat1/Hmgcl",7
"148","Upregulated","BP","GO:0007093","mitotic cell cycle checkpoint","25/2120","131/23328",0.000284151960537222,0.011066669979849,0.00929842374573232,"Orc1/Mdm2/Rbm38/Zwilch/Casp2/Nae1/Mtbp/Pcid2/Dgkz/Blm/Ttk/Plk2/Bub1/Prkdc/Map3k20/Pidd1/Cep192/Plk5/Mbd4/Bcl2l1/Lcmt1/Cdkn1a/Bub1b/Rfwd3/Dync1li1",25
"149","Upregulated","BP","GO:0031623","receptor internalization","25/2120","131/23328",0.000284151960537222,0.011066669979849,0.00929842374573232,"Dnm1/Wnt3a/Ankrd13d/Ldlrap1/Hap1/Itgb2/Vegfa/Ahi1/Myo6/Necab2/Napb/Ppp3r1/Sfrp4/Flot1/Arc/Mkln1/Pard3/Cntn2/Atxn2/Pacsin1/Dnm2/Syk/Cd81/Itgb1/Cd9",25
"150","Upregulated","BP","GO:0090130","tissue migration","46/2120","299/23328",0.000286457939555885,0.0110821028216187,0.00931139070893235,"Plcg1/Hdac7/Adam8/Rgcc/Anxa3/Ctsh/Rras/Adamts9/Pkn1/Itgb2/Adgra2/Adgrb1/Vash1/Sema5a/Vegfa/Adam9/Nf1/Acvrl1/Efna1/Card10/Anln/Sparc/Pdcd10/Plxnd1/Itgav/Prkce/Macf1/Dock1/Calr/Epb41l4b/Rock2/Hdac5/Rab11a/Plk2/Sash1/Pkn3/Krit1/Map2k5/Lgmn/Bcas3/Ptp4a3/Itgb1/Epb41l5/Gpi1/Nr4a1/Map2k3",46
"151","Upregulated","BP","GO:0070507","regulation of microtubule cytoskeleton organization","34/2120","201/23328",0.000297390621887772,0.0112775753730528,0.00947563041402918,"Hspa1a/Hspa1b/Cdkn1b/Wnt3a/Ckap2/Mapre3/Mapk15/Bora/Cyld/Cep250/Pkd1/Mdm1/Cep131/Ccp110/Spag5/Psrc1/Prkaa1/Spice1/Eml2/Rassf1/Rock2/Agrn/Rae1/Kifc1/Plk2/Clip1/Prkaa2/Cep192/Kif18a/Cdk2ap2/Phldb1/Dync1li1/Capzb/Dctn1",34
"152","Upregulated","BP","GO:0007018","microtubule-based movement","56/2120","385/23328",0.000298825367316034,0.0112775753730528,0.00947563041402918,"Ccdc63/Ift46/Ttll6/Tac2/Ttc25/Hap1/Wdr35/Ktn1/Kifc5b/Bloc1s2/Rsph6a/Dnaic1/Drc7/Ap3m2/Mapk8ip3/Ift57/Cfap44/Cfap69/Klc1/Pex14/Cep131/Dnah17/Bbs2/Spg11/Kif15/Cln3/Kif23/Kifc3/Catsperd/Hspb11/Ift140/Arl8a/Htt/Ttll5/Copg2/Ift122/Flot2/Sun1/Wdr78/Kifc1/Bbs4/AU040320/Tmem108/Dync1li2/Nde1/Kif1b/Hydin/Ift81/Lamp1/Tmem201/Kif21b/Kif18a/Actr3/Klc2/Dync1li1/Dctn1",56
"153","Upregulated","BP","GO:0006913","nucleocytoplasmic transport","47/2120","308/23328",0.000299284268042415,0.0112775753730528,0.00947563041402918,"Rapgef3/Rgs14/Ei24/Prkag1/Mdm2/Styx/Nfkbia/Gas6/Akap8l/Tmco6/Cchcr1/Tnpo2/Tsc1/Appl2/Pkd1/Prkcd/Pcid2/Nemf/Malt1/Ppp3r1/Nf1/Atxn1/Appl1/Ptpn14/Aaas/Jak2/Ddx19b/Calr/Sarnp/Camk1/Ankrd54/Thoc1/Rae1/Sem1/Stradb/Syk/Ipo11/Pttg1ip/Ddx19a/Arntl/Ect2/Ythdc1/Cdkn1a/Mbtps1/Prkaca/Fam53a/Tnpo3",47
"154","Upregulated","BP","GO:0051169","nuclear transport","47/2120","308/23328",0.000299284268042415,0.0112775753730528,0.00947563041402918,"Rapgef3/Rgs14/Ei24/Prkag1/Mdm2/Styx/Nfkbia/Gas6/Akap8l/Tmco6/Cchcr1/Tnpo2/Tsc1/Appl2/Pkd1/Prkcd/Pcid2/Nemf/Malt1/Ppp3r1/Nf1/Atxn1/Appl1/Ptpn14/Aaas/Jak2/Ddx19b/Calr/Sarnp/Camk1/Ankrd54/Thoc1/Rae1/Sem1/Stradb/Syk/Ipo11/Pttg1ip/Ddx19a/Arntl/Ect2/Ythdc1/Cdkn1a/Mbtps1/Prkaca/Fam53a/Tnpo3",47
"155","Upregulated","BP","GO:0010639","negative regulation of organelle organization","60/2120","420/23328",0.000301981518165253,0.0113057983865352,0.00949934391946656,"Rgcc/Bmp7/Becn1/Tmem39a/Apobec1/Sirt4/Ssh3/Hormad1/Plekhh2/Ckap2/Carmil2/Ctc1/Vill/Patl2/Arap1/Ppp1r9a/Nupr1/Flcn/Tchp/Atad2b/Pttg1/Mdm1/Prkcd/Mtbp/Pcid2/Ccp110/Fez2/Ppif/Acaa2/Capg/Fhod3/Arpin/Pif1/Arpc2/Bnip3/Eml2/Mtm1/Kifc1/Bbs4/Ttk/Kank3/Mfn1/Inpp5k/Bub1/Dnm2/Xrcc5/Eps8/Cep192/Insig1/Capza2/Oma1/Sptan1/Smad4/Capza1/Lcmt1/Bub1b/Xrcc1/Tnks/Dync1li1/Capzb",60
"156","Upregulated","BP","GO:0030032","lamellipodium assembly","16/2120","68/23328",0.000311582159409948,0.0114309624691059,0.00960450912992349,"Parvb/Whamm/Ablim1/Arhgef4/Carmil2/Arpc2/Fer/Rhod/Vav2/Dnm2/Srgap2/Itgb1/Hdac4/Actr3/Sh2b1/Capzb",16
"157","Upregulated","BP","GO:0009066","aspartate family amino acid metabolic process","11/2120","37/23328",0.000313204038012725,0.0114309624691059,0.00960450912992349,"Adssl1/Sdsl/Got1l1/Aspg/Ass1/Plod2/Mthfd1/Asns/Nit2/Got1/Plod3",11
"158","Upregulated","BP","GO:0048846","axon extension involved in axon guidance","11/2120","37/23328",0.000313204038012725,0.0114309624691059,0.00960450912992349,"Sema3f/Slit1/Wnt3a/Sema4g/Sema5a/Vegfa/Sema6c/Sema5b/Sema4f/Nrp2/Ryk",11
"159","Upregulated","BP","GO:1902284","neuron projection extension involved in neuron projection guidance","11/2120","37/23328",0.000313204038012725,0.0114309624691059,0.00960450912992349,"Sema3f/Slit1/Wnt3a/Sema4g/Sema5a/Vegfa/Sema6c/Sema5b/Sema4f/Nrp2/Ryk",11
"160","Upregulated","BP","GO:2000116","regulation of cysteine-type endopeptidase activity","38/2120","234/23328",0.000317897049555188,0.0115154910874831,0.00967553166097781,"Hspa1b/Fas/Fyn/Wnt3a/Mdm2/Gas6/Apaf1/Wdr35/Birc2/Atp2a3/Vegfa/Casp2/Ift57/Pcid2/Malt1/Jak2/Herpud1/Perp/Pdcd5/Htt/Sh3rf1/Mtch2/Aim2/Bbc3/Pawr/Eif2ak3/Syk/Fnip1/Map2k5/Pidd1/Mapk9/Lgmn/Bid/Gramd4/Map3k5/Dele1/Gpi1/Nr4a1",38
"161","Upregulated","BP","GO:0042594","response to starvation","31/2120","178/23328",0.000319488896275163,0.0115154910874831,0.00967553166097781,"Fas/Pdk4/Ddit3/Prkag1/Becn1/Pik3c2b/Bhlha15/Gas6/Lamp2/Wipi1/Flcn/Slc38a3/Prkaa1/Nuak2/Atg14/Atg4b/Wrn/Xpr1/Usp33/Eif2ak3/Vps41/Fnip1/Asns/Prkaa2/Bcas3/Bmt2/Map3k5/Eif2ak4/Nprl2/Cdkn1a/Wdr59",31
"162","Upregulated","BP","GO:0120034","positive regulation of plasma membrane bounded cell projection assembly","22/2120","110/23328",0.000325520789156264,0.0116604761695914,0.00979735084712032,"Plek2/Carmil2/Dzip1/Cobl/Hap1/Arap1/Crocc/Ccp110/Anln/Arpc2/Palm/Htt/Agrn/Wasl/Bbs4/Dnm2/P2rx7/Eps8/Bcas3/Hdac4/Actr3/Tapt1",22
"163","Upregulated","BP","GO:0051258","protein polymerization","45/2120","293/23328",0.000344277888586507,0.0121918323680281,0.0102438062941503,"Micall2/Dnm1/Whamm/Cdkn1b/Ssh3/Carmil2/Pstpip1/Mapre3/Cobl/Vill/Ppp1r9a/Prkcd/Ap1ar/Capg/Fhod3/Arpin/Psrc1/Arpc2/Rictor/Bin1/Prkce/Eml2/Fer/Wasl/Bbs4/Kank3/Nde1/Fchsd2/Dnm2/Clip1/Iqgap2/Tubgcp2/Eps8/Cep192/Capza2/Sptan1/Capza1/Dlg1/Myo1c/Washc3/Actr3/Icam1/Diaph3/Capzb/Dctn1",45
"164","Upregulated","BP","GO:0030865","cortical cytoskeleton organization","15/2120","62/23328",0.000344556351603758,0.0121918323680281,0.0102438062941503,"Rtkn/Fhod3/Anln/Kif23/Calr/Fmnl1/Rock2/Rhod/Epb41l2/Rhobtb2/Ikbkb/Dlg1/Ect2/Epb41/Racgap1",15
"165","Upregulated","BP","GO:0042180","cellular ketone metabolic process","35/2120","211/23328",0.000357780302888994,0.0125830248343323,0.0105724935437437,"Pdk4/Fgfr4/Cacna1a/Sirt4/Ido1/Nr1d1/Fdxr/Kcnma1/Haghl/Pnkd/Appl2/Coq8a/Pdk2/Kyat3/Dgkq/Cln3/Pibf1/Prkce/Aifm2/Clcn2/Coq6/Mlxipl/Pank2/Dgat1/Cpt1a/Coq10a/Stat5b/Eif2ak3/Kyat1/Mapk9/Insig1/Hagh/Kdsr/Oxct1/Acadl",35
"166","Upregulated","BP","GO:0000281","mitotic cytokinesis","16/2120","69/23328",0.000371862831910946,0.0129995181540917,0.0109224390450951,"Efhc1/Cep55/Ckap2/Rtkn/Cit/Zfyve26/Anln/Klhdc8b/Cenpa/Kif23/Rock2/Bbs4/Ank3/Jtb/Ect2/Racgap1",16
"167","Upregulated","BP","GO:1902652","secondary alcohol metabolic process","26/2120","141/23328",0.000380654381237474,0.0132271699061141,0.0111137163182602,"Fgfr4/Pip4p1/Lrp1/Ldlrap1/Aco2/Fdft1/Fdxr/Fdps/Apoc1/Msmo1/Dgkq/Idh2/Prkaa1/Tm7sf2/Arv1/Abcg1/Abca2/Prkaa2/Cyb5r3/Lpcat3/Lss/Pmvk/Insig1/Acadl/Mbtps1/Npc2",26
